        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
2.149e+14   71      0        0  2.20e+09  0.00e+00  0.00e+00  4.19e+42  1.12e-13  5.71e+10  9.51e+04  9.52e+04 -1.08e+01  2.39e-01  9.30e+04  9.30e+04  1.16e+00  2.22e+41  2.22e+41  2.23e+41  1.89e+07  2.57e+05  1.53e+07  3.51e-01  0.00e+00  0.00e+00 
2.219e+14   72      0        0  2.17e+09  0.00e+00  0.00e+00  4.62e+42  1.07e-13  5.48e+10  9.41e+04  9.42e+04 -9.50e+00  7.10e+00  9.24e+04  9.24e+04  1.11e+00  2.18e+41  2.18e+41  2.18e+41  1.90e+07  2.50e+05  1.52e+07  3.51e-01  0.00e+00  0.00e+00 
2.291e+14   73      0        0  2.16e+09  0.00e+00  0.00e+00  5.08e+42  1.02e-13  5.24e+10  9.32e+04  9.32e+04 -2.22e+01  3.06e+01  9.18e+04  9.19e+04  1.06e+00  2.12e+41  2.12e+41  2.13e+41  1.90e+07  2.45e+05  1.52e+07  2.32e-01  0.00e+00  0.00e+00 
2.365e+14   74      0        0  2.14e+09  0.00e+00  0.00e+00  5.59e+42  9.84e-14  5.04e+10  9.23e+04  9.23e+04 -1.58e+01  3.52e+01  9.13e+04  9.14e+04  1.02e+00  2.09e+41  2.09e+41  2.09e+41  1.90e+07  2.38e+05  1.52e+07  1.48e-01  0.00e+00  0.00e+00 
2.442e+14   75      0        0  2.11e+09  0.00e+00  0.00e+00  6.15e+42  9.44e-14  4.83e+10  9.15e+04  9.15e+04 -1.41e+00  2.87e+01  9.08e+04  9.09e+04  9.70e-01  2.04e+41  2.04e+41  2.05e+41  1.91e+07  2.32e+05  1.52e+07  1.48e-01  0.00e+00  0.00e+00 
2.521e+14   76      0        0  2.07e+09  0.00e+00  0.00e+00  6.77e+42  9.11e-14  4.66e+10  9.05e+04  9.06e+04 -3.62e+01  1.27e+02  9.03e+04  9.04e+04  9.26e-01  2.02e+41  2.02e+41  2.02e+41  1.91e+07  2.25e+05  1.51e+07  3.65e-01  0.00e+00  0.00e+00 
2.603e+14   77      0        0  2.04e+09  0.00e+00  0.00e+00  7.45e+42  8.85e-14  4.53e+10  8.97e+04  8.98e+04 -1.79e+00  2.63e+01  8.98e+04  8.99e+04  8.84e-01  2.01e+41  2.01e+41  2.01e+41  1.91e+07  2.16e+05  1.51e+07  5.60e-01  0.00e+00  0.00e+00 
2.688e+14   78      0        0  2.02e+09  0.00e+00  0.00e+00  8.20e+42  8.58e-14  4.39e+10  8.89e+04  8.90e+04  6.32e+01  3.81e+01  8.94e+04  8.94e+04  8.43e-01  1.99e+41  1.99e+41  2.00e+41  1.92e+07  2.08e+05  1.51e+07  5.74e-01  0.00e+00  0.00e+00 
2.775e+14   79      0        0  1.99e+09  0.00e+00  0.00e+00  9.03e+42  8.35e-14  4.27e+10  8.81e+04  8.82e+04  1.27e+01  5.91e+01  8.89e+04  8.90e+04  8.04e-01  1.99e+41  1.99e+41  1.99e+41  1.92e+07  2.00e+05  1.51e+07  3.87e-01  0.00e+00  0.00e+00 
2.865e+14   80      0        0  1.96e+09  0.00e+00  0.00e+00  9.93e+42  8.09e-14  4.14e+10  8.73e+04  8.74e+04  5.55e+01 -3.34e+01  8.85e+04  8.86e+04  7.65e-01  1.97e+41  1.97e+41  1.97e+41  1.92e+07  1.93e+05  1.50e+07  6.16e-01  0.00e+00  0.00e+00 
2.958e+14   81      0        0  1.93e+09  0.00e+00  0.00e+00  1.09e+43  7.97e-14  4.08e+10  8.65e+04  8.66e+04  3.42e+01 -9.50e-01  8.81e+04  8.82e+04  7.26e-01  1.99e+41  1.99e+41  1.99e+41  1.91e+07  1.82e+05  1.49e+07  3.69e-01  0.00e+00  0.00e+00 
3.054e+14   82      0        0  1.90e+09  0.00e+00  0.00e+00  1.20e+43  7.82e-14  4.01e+10  8.57e+04  8.57e+04  1.26e+00 -8.88e+01  8.76e+04  8.77e+04  6.88e-01  2.00e+41  2.00e+41  2.00e+41  1.91e+07  1.73e+05  1.48e+07  3.86e-01  0.00e+00  0.00e+00 
3.153e+14   83      0        0  1.88e+09  0.00e+00  0.00e+00  1.32e+43  7.73e-14  3.96e+10  8.48e+04  8.49e+04 -2.60e+01 -4.21e+01  8.72e+04  8.73e+04  6.51e-01  2.02e+41  2.02e+41  2.02e+41  1.90e+07  1.63e+05  1.47e+07  6.07e-01  0.00e+00  0.00e+00 
3.256e+14   84      0        0  1.84e+09  0.00e+00  0.00e+00  1.46e+43  7.63e-14  3.91e+10  8.40e+04  8.40e+04  3.02e+00 -5.61e+00  8.68e+04  8.69e+04  6.14e-01  2.03e+41  2.03e+41  2.03e+41  1.88e+07  1.52e+05  1.45e+07  1.00e-01  0.00e+00  0.00e+00 
3.362e+14   85      0        0  1.80e+09  0.00e+00  0.00e+00  1.60e+43  7.56e-14  3.87e+10  8.30e+04  8.30e+04 -2.53e+01 -3.77e+01  8.64e+04  8.64e+04  5.77e-01  2.05e+41  2.05e+41  2.05e+41  1.85e+07  1.42e+05  1.43e+07  4.74e-01  0.00e+00  0.00e+00 
3.471e+14   86      0        0  1.78e+09  0.00e+00  0.00e+00  1.76e+43  7.49e-14  3.84e+10  8.20e+04  8.20e+04 -2.75e+01  4.85e+00  8.59e+04  8.60e+04  5.40e-01  2.06e+41  2.06e+41  2.06e+41  1.82e+07  1.31e+05  1.40e+07  5.02e-01  0.00e+00  0.00e+00 
3.583e+14   87      0        0  1.77e+09  0.00e+00  0.00e+00  1.94e+43  7.40e-14  3.79e+10  8.10e+04  8.10e+04 -5.67e+01 -1.02e+01  8.55e+04  8.55e+04  5.03e-01  2.05e+41  2.05e+41  2.05e+41  1.78e+07  1.21e+05  1.37e+07  3.32e-01  0.00e+00  0.00e+00 
3.700e+14   88      0        0  1.76e+09  0.00e+00  0.00e+00  2.14e+43  7.30e-14  3.74e+10  7.99e+04  8.00e+04 -5.42e+00  5.11e+01  8.50e+04  8.50e+04  4.66e-01  2.03e+41  2.03e+41  2.03e+41  1.74e+07  1.12e+05  1.32e+07  3.32e-01  0.00e+00  0.00e+00 
3.820e+14   89      0        0  1.75e+09  0.00e+00  0.00e+00  2.35e+43  6.92e-14  3.55e+10  7.89e+04  7.89e+04 -7.38e+01  1.38e+01  8.45e+04  8.46e+04  4.30e-01  1.92e+41  1.92e+41  1.92e+41  1.68e+07  1.06e+05  1.28e+07  8.00e-01  0.00e+00  0.00e+00 
3.944e+14   90      0        0  1.73e+09  0.00e+00  0.00e+00  2.59e+43  6.45e-14  3.30e+10  7.75e+04  7.75e+04 -1.20e+02  7.62e+01  8.41e+04  8.41e+04  3.95e-01  1.76e+41  1.76e+41  1.76e+41  1.62e+07  1.02e+05  1.23e+07  8.00e-01  0.00e+00  0.00e+00 
4.072e+14   91      0        0  1.74e+09  0.00e+00  0.00e+00  2.85e+43  5.83e-14  2.99e+10  7.64e+04  7.65e+04 -6.36e+01  1.07e+02  8.36e+04  8.36e+04  3.63e-01  1.55e+41  1.55e+41  1.55e+41  1.57e+07  1.02e+05  1.18e+07  5.22e-01  0.00e+00  0.00e+00 
4.204e+14   92      0        0  1.76e+09  0.00e+00  0.00e+00  3.14e+43  5.24e-14  2.68e+10  7.57e+04  7.56e+04 -1.77e+02  2.03e+01  8.31e+04  8.31e+04  3.34e-01  1.37e+41  1.37e+41  1.37e+41  1.52e+07  1.02e+05  1.14e+07  8.00e-01  0.00e+00  0.00e+00 
4.341e+14   93      0        0  1.77e+09  0.00e+00  0.00e+00  3.45e+43  4.76e-14  2.44e+10  7.53e+04  7.55e+04  2.17e+01  1.21e+01  8.26e+04  8.27e+04  3.07e-01  1.23e+41  1.23e+41  1.23e+41  1.47e+07  1.00e+05  1.10e+07  8.00e-01  0.00e+00  0.00e+00 
4.482e+14   94      0        0  1.77e+09  0.00e+00  0.00e+00  3.80e+43  4.38e-14  2.24e+10  7.44e+04  7.46e+04  2.27e+01  2.15e+02  8.22e+04  8.22e+04  2.82e-01  1.12e+41  1.12e+41  1.12e+41  1.42e+07  9.84e+04  1.06e+07  8.00e-01  0.00e+00  0.00e+00 
4.627e+14   95      0        0  1.77e+09  0.00e+00  0.00e+00  4.18e+43  4.09e-14  2.10e+10  7.21e+04  7.08e+04  2.48e+03  4.22e+03  8.17e+04  8.18e+04  2.60e-01  1.04e+41  1.04e+41  1.02e+41  1.38e+07  9.49e+04  1.03e+07  5.02e-01  0.00e+00  0.00e+00 
4.777e+14   96      0        0  1.80e+09  0.00e+00  0.00e+00  4.60e+43  3.88e-14  1.99e+10  7.21e+04  7.21e+04  1.04e+04  1.18e+04  8.13e+04  8.13e+04  2.39e-01  9.74e+40  9.74e+40  9.74e+40  1.33e+07  8.99e+04  9.88e+06  8.00e-01  0.00e+00  0.00e+00 
4.932e+14   97      0        1  1.84e+09  0.00e+00  0.00e+00  5.07e+43  3.70e-14  1.90e+10  6.82e+04  6.10e+04  7.99e+03  6.39e+03  8.09e+04  8.09e+04  2.19e-01  9.57e+40  9.57e+40  8.95e+40  1.29e+07  8.46e+04  9.51e+06  6.07e-01  0.00e+00  0.00e+00 
5.093e+14   98      0        2  1.86e+09  0.00e+00  0.00e+00  5.58e+43  3.59e-14  1.84e+10  5.77e+04  4.99e+04  6.21e+03  3.28e+02  8.05e+04  8.05e+04  1.99e-01  9.72e+40  9.72e+40  7.68e+40  1.24e+07  7.79e+04  9.11e+06  5.74e-01  0.00e+00  0.00e+00 
5.258e+14   99      0        0  1.86e+09  0.00e+00  0.00e+00  6.14e+43  3.33e-14  1.71e+10  6.97e+04  6.59e+04  1.24e+04  9.46e+03  8.01e+04  8.01e+04  1.80e-01  8.32e+40  8.32e+40  8.23e+40  1.18e+07  7.45e+04  8.69e+06  8.00e-01  0.00e+00  0.00e+00 
5.429e+14  100      0        1  1.88e+09  0.00e+00  0.00e+00  6.76e+43  3.02e-14  1.55e+10  4.82e+04  4.42e+04 -7.55e+02 -5.44e+03  7.96e+04  7.97e+04  1.63e-01  8.36e+40  8.36e+40  5.53e+40  1.13e+07  7.27e+04  8.27e+06  3.32e-01  0.00e+00  0.00e+00 
5.605e+14  101      0        0  1.94e+09  0.00e+00  0.00e+00  7.44e+43  2.68e-14  1.37e+10  4.22e+04  4.17e+04  2.94e+02 -9.33e+01  7.92e+04  7.92e+04  1.47e-01  7.17e+41  7.17e+41  4.46e+40  1.08e+07  7.23e+04  7.87e+06  8.00e-01  0.00e+00  0.00e+00 
5.787e+14  102      0        0  2.01e+09  0.00e+00  0.00e+00  8.19e+43  2.39e-14  1.23e+10  4.05e+04  4.09e+04 -5.75e+02 -7.84e+02  7.88e+04  7.88e+04  1.33e-01  5.38e+41  5.38e+41  3.93e+40  1.03e+07  7.17e+04  7.51e+06  3.86e-01  0.00e+00  0.00e+00 
5.975e+14  103      0        0  2.07e+09  0.00e+00  0.00e+00  9.01e+43  2.17e-14  1.11e+10  3.83e+04  3.83e+04 -2.76e+02 -2.75e+00  7.84e+04  7.84e+04  1.20e-01  4.33e+41  4.33e+41  4.33e+41  9.91e+06  7.02e+04  7.18e+06  8.00e-01  0.00e+00  0.00e+00 
6.169e+14  104      0        0  2.10e+09  0.00e+00  0.00e+00  9.92e+43  2.00e-14  1.03e+10  3.75e+04  3.75e+04 -1.10e+02 -5.37e+02  7.80e+04  7.81e+04  1.08e-01  3.90e+41  3.90e+41  3.90e+41  9.50e+06  6.70e+04  6.86e+06  8.00e-01  0.00e+00  0.00e+00 
6.369e+14  105      0        0  2.14e+09  0.00e+00  0.00e+00  1.09e+44  1.80e-14  9.19e+09  3.66e+04  3.70e+04 -1.26e+03 -3.56e+03  7.76e+04  7.77e+04  9.76e-02  3.19e+41  3.19e+41  3.24e+41  9.09e+06  6.60e+04  6.54e+06  7.88e-01  0.00e+00  0.00e+00 
6.576e+14  106      0        1  2.20e+09  0.00e+00  0.00e+00  1.20e+44  1.56e-14  8.00e+09  3.68e+04  3.77e+04 -3.07e+03  1.18e+03  7.72e+04  7.73e+04  8.78e-02  2.44e+41  2.44e+41  2.79e+41  8.71e+06  6.68e+04  6.25e+06  4.06e-01  0.00e+00  0.00e+00 
6.789e+14  107      0        1  2.27e+09  0.00e+00  0.00e+00  1.32e+44  1.35e-14  6.89e+09  3.55e+04  3.72e+04 -3.89e+03 -6.90e+03  7.68e+04  7.70e+04  7.91e-02  1.81e+41  1.81e+41  2.05e+41  8.38e+06  6.85e+04  5.99e+06  6.37e-01  0.00e+00  0.00e+00 
7.010e+14  108      0        0  2.34e+09  0.00e+00  0.00e+00  1.46e+44  1.18e-14  6.04e+09  3.39e+04  3.45e+04 -1.97e+03 -5.81e+03  7.64e+04  7.67e+04  7.14e-02  1.46e+41  1.46e+41  1.50e+41  8.08e+06  6.92e+04  5.77e+06  7.88e-01  0.00e+00  0.00e+00 
7.237e+14  109      0        2  2.41e+09  0.00e+00  0.00e+00  1.60e+44  1.04e-14  5.32e+09  3.59e+04  4.02e+04 -6.75e+03  5.43e+03  7.61e+04  7.64e+04  6.45e-02  1.05e+41  1.05e+41  1.55e+41  7.82e+06  6.97e+04  5.56e+06  5.79e-01  0.00e+00  0.00e+00 
7.472e+14  110      0        0  2.47e+09  0.00e+00  0.00e+00  1.76e+44  9.05e-15  4.63e+09  3.24e+04  3.35e+04 -7.28e+03 -2.71e+02  7.58e+04  7.61e+04  5.82e-02  8.94e+40  8.94e+40  9.22e+40  7.58e+06  7.12e+04  5.38e+06  8.00e-01  0.00e+00  0.00e+00 
7.715e+14  111      0        2  2.54e+09  0.00e+00  0.00e+00  1.94e+44  7.83e-15  4.01e+09  3.77e+04  4.86e+04  8.21e+03 -2.36e+02  7.55e+04  7.58e+04  5.26e-02  3.67e+40  3.67e+40  1.27e+41  7.36e+06  7.33e+04  5.21e+06  8.00e-01  0.00e+00  0.00e+00 
7.965e+14  112      0        2  2.63e+09  0.00e+00  0.00e+00  2.14e+44  6.73e-15  3.45e+09  4.55e+04  3.99e+04 -2.12e+02 -2.19e+02  7.52e+04  7.55e+04  4.76e-02  1.17e+41  1.17e+41  1.00e+41  7.17e+06  7.61e+04  5.06e+06  5.22e-01  0.00e+00  0.00e+00 
8.224e+14  113      0        0  2.74e+09  0.00e+00  0.00e+00  2.35e+44  5.83e-15  2.98e+09  3.91e+04  3.93e+04 -2.59e+02 -1.40e+02  7.48e+04  7.52e+04  4.34e-02  2.33e+40  2.33e+40  2.38e+40  7.00e+06  7.84e+04  4.93e+06  4.74e-01  0.00e+00  0.00e+00 
8.491e+14  114      0        0  2.84e+09  0.00e+00  0.00e+00  2.59e+44  5.13e-15  2.62e+09  3.85e+04  3.88e+04 -2.86e+02 -1.72e+02  7.45e+04  7.49e+04  3.96e-02  1.87e+40  1.87e+40  1.90e+40  6.85e+06  8.00e+04  4.81e+06  7.45e-01  0.00e+00  0.00e+00 
8.767e+14  115      0        0  2.92e+09  0.00e+00  0.00e+00  2.85e+44  4.53e-15  2.32e+09  3.81e+04  3.83e+04 -1.69e+02  2.79e+02  7.41e+04  7.46e+04  3.61e-02  1.55e+40  1.55e+40  1.57e+40  6.72e+06  8.13e+04  4.70e+06  4.31e-01  0.00e+00  0.00e+00 
9.051e+14  116      0        0  3.01e+09  0.00e+00  0.00e+00  3.14e+44  3.91e-15  2.00e+09  3.79e+04  3.80e+04 -7.31e+01  1.55e+02  7.38e+04  7.44e+04  3.31e-02  1.24e+40  1.24e+40  1.26e+40  6.61e+06  8.48e+04  4.61e+06  3.51e-01  0.00e+00  0.00e+00 
9.345e+14  117      0        0  3.10e+09  0.00e+00  0.00e+00  3.46e+44  3.36e-15  1.72e+09  3.75e+04  3.78e+04 -3.14e+02 -9.91e+02  7.35e+04  7.42e+04  3.03e-02  9.81e+39  9.81e+39  1.00e+40  6.51e+06  8.90e+04  4.53e+06  6.78e-01  0.00e+00  0.00e+00 
9.649e+14  118      0        0  3.19e+09  0.00e+00  0.00e+00  3.81e+44  2.93e-15  1.50e+09  3.74e+04  3.76e+04 -9.54e+02 -3.43e+03  7.32e+04  7.41e+04  2.79e-02  8.18e+39  8.18e+39  8.32e+39  6.43e+06  9.23e+04  4.45e+06  6.16e-01  0.00e+00  0.00e+00 
9.962e+14  119      0        0  3.31e+09  0.00e+00  0.00e+00  4.19e+44  2.60e-15  1.33e+09  3.69e+04  3.67e+04  5.98e+02  2.49e+03  7.29e+04  7.40e+04  2.57e-02  6.92e+39  6.92e+39  6.87e+39  6.35e+06  9.39e+04  4.38e+06  7.01e-01  0.00e+00  0.00e+00 
1.029e+15  120      0        0  3.44e+09  0.00e+00  0.00e+00  4.62e+44  2.30e-15  1.17e+09  3.64e+04  3.71e+04 -3.32e+03  7.82e+03  7.26e+04  7.40e+04  2.37e-02  5.51e+39  5.51e+39  5.62e+39  6.28e+06  9.66e+04  4.32e+06  5.60e-01  0.00e+00  0.00e+00 
1.062e+15  121      0        0  3.52e+09  0.00e+00  0.00e+00  5.08e+44  2.00e-15  1.02e+09  3.50e+04  3.43e+04  1.78e+03  3.88e+02  7.25e+04  7.41e+04  2.17e-02  4.51e+39  4.51e+39  4.10e+39  6.23e+06  1.01e+05  4.27e+06  5.02e-01  0.00e+00  0.00e+00 
1.096e+15  122      0        0  3.57e+09  0.00e+00  0.00e+00  5.60e+44  1.73e-15  8.86e+08  3.53e+04  3.45e+04  2.06e+03  9.58e+01  7.24e+04  7.44e+04  2.00e-02  3.90e+39  3.90e+39  3.55e+39  6.18e+06  1.07e+05  4.23e+06  5.22e-01  0.00e+00  0.00e+00 
1.132e+15  123      0        2  3.68e+09  0.00e+00  0.00e+00  6.16e+44  1.51e-15  7.72e+08  3.00e+04  3.95e+04  7.22e+03 -4.07e+01  7.23e+04  7.35e+04  1.83e-02  4.28e+39  4.28e+39  1.76e+39  6.12e+06  1.12e+05  4.19e+06  8.00e-01  0.00e+00  0.00e+00 
1.169e+15  124      0        1  3.83e+09  0.00e+00  0.00e+00  6.78e+44  1.33e-15  6.79e+08  3.53e+04  3.19e+04  4.13e+02 -1.36e+02  7.25e+04  7.23e+04  1.66e-02  2.86e+39  2.86e+39  2.60e+39  6.06e+06  1.17e+05  4.13e+06  8.00e-01  0.00e+00  0.00e+00 
1.207e+15  125      0        1  3.90e+09  0.00e+00  0.00e+00  7.47e+44  1.16e-15  5.94e+08  3.21e+04  3.03e+04 -5.07e+01 -5.83e+01  7.13e+04  7.14e+04  1.60e-02  2.26e+42  2.26e+42  1.58e+39  5.98e+06  1.21e+05  4.07e+06  2.08e-01  0.00e+00  0.00e+00 
1.246e+15  126      0        0  3.91e+09  0.00e+00  0.00e+00  8.22e+44  1.02e-15  5.22e+08  3.41e+04  3.38e+04  3.23e+03 -1.89e+02  7.03e+04  7.09e+04  1.53e-02  1.77e+39  1.77e+39  1.68e+39  5.92e+06  1.24e+05  4.01e+06  4.25e-01  0.00e+00  0.00e+00 
1.286e+15  127      0        0  3.93e+09  0.00e+00  0.00e+00  9.05e+44  8.93e-16  4.56e+08  3.51e+04  3.57e+04 -2.59e+03  7.06e+03  6.98e+04  7.00e+04  1.44e-02  1.57e+39  1.57e+39  1.60e+39  5.88e+06  1.30e+05  3.97e+06  5.60e-01  0.00e+00  0.00e+00 
1.328e+15  128      0        0  4.01e+09  0.00e+00  0.00e+00  9.96e+44  7.91e-16  4.05e+08  3.50e+04  3.52e+04 -5.22e+02 -1.44e+03  6.96e+04  6.95e+04  1.33e-02  1.36e+39  1.36e+39  1.38e+39  5.85e+06  1.34e+05  3.94e+06  5.52e-01  0.00e+00  0.00e+00 
1.371e+15  129      0        0  4.09e+09  0.00e+00  0.00e+00  1.10e+45  6.97e-16  3.56e+08  3.34e+04  3.31e+04  4.27e+02  5.79e+02  6.95e+04  6.92e+04  1.23e-02  1.08e+39  1.08e+39  1.02e+39  5.83e+06  1.39e+05  3.92e+06  3.69e-01  0.00e+00  0.00e+00 
1.416e+15  130      0        0  4.06e+09  0.00e+00  0.00e+00  1.21e+45  6.17e-16  3.15e+08  3.39e+04  3.38e+04  1.49e+02  2.70e+02  6.95e+04  6.92e+04  1.13e-02  9.28e+38  9.28e+38  9.24e+38  5.81e+06  1.45e+05  3.91e+06  6.68e-01  0.00e+00  0.00e+00 
1.462e+15  131      0        0  3.97e+09  0.00e+00  0.00e+00  1.33e+45  5.35e-16  2.73e+08  3.41e+04  3.42e+04 -7.39e+01  2.47e+00  6.96e+04  6.92e+04  1.04e-02  8.01e+38  8.01e+38  8.05e+38  5.80e+06  1.55e+05  3.90e+06  4.74e-01  0.00e+00  0.00e+00 
1.509e+15  132      0        0  3.88e+09  0.00e+00  0.00e+00  1.46e+45  4.68e-16  2.39e+08  3.43e+04  3.43e+04  1.53e+02  3.91e+02  6.96e+04  6.92e+04  9.65e-03  7.11e+38  7.11e+38  7.10e+38  5.79e+06  1.64e+05  3.89e+06  7.45e-01  0.00e+00  0.00e+00 
1.558e+15  133      0        0  3.85e+09  0.00e+00  0.00e+00  1.61e+45  4.16e-16  2.13e+08  3.44e+04  3.44e+04  3.49e+02  7.88e+02  6.96e+04  6.92e+04  8.95e-03  6.38e+38  6.38e+38  6.36e+38  5.78e+06  1.72e+05  3.89e+06  7.88e-01  0.00e+00  0.00e+00 
1.609e+15  134      0        0  3.81e+09  0.00e+00  0.00e+00  1.77e+45  3.72e-16  1.90e+08  3.46e+04  3.46e+04  1.86e+02  5.11e+02  6.97e+04  6.93e+04  8.31e-03  5.75e+38  5.75e+38  5.76e+38  5.77e+06  1.79e+05  3.89e+06  8.00e-01  0.00e+00  0.00e+00 
1.661e+15  135      0        0  3.76e+09  0.00e+00  0.00e+00  1.95e+45  3.30e-16  1.69e+08  3.49e+04  3.51e+04 -1.04e+02 -4.11e+02  6.98e+04  6.93e+04  7.71e-03  5.17e+38  5.17e+38  5.24e+38  5.77e+06  1.88e+05  3.89e+06  5.74e-01  0.00e+00  0.00e+00 
1.715e+15  136      0        0  3.65e+09  0.00e+00  0.00e+00  2.14e+45  2.91e-16  1.49e+08  3.51e+04  3.51e+04 -1.15e+02 -4.44e+02  6.99e+04  6.94e+04  7.15e-03  4.64e+38  4.64e+38  4.68e+38  5.77e+06  1.99e+05  3.89e+06  5.74e-01  0.00e+00  0.00e+00 
1.771e+15  137      0        0  3.60e+09  0.00e+00  0.00e+00  2.36e+45  2.65e-16  1.36e+08  3.48e+04  3.46e+04  3.21e+02  4.57e+02  7.00e+04  6.95e+04  6.64e-03  4.34e+38  4.34e+38  4.21e+38  5.77e+06  2.05e+05  3.90e+06  4.25e-01  0.00e+00  0.00e+00 
1.828e+15  138      0        0  3.53e+09  0.00e+00  0.00e+00  2.59e+45  2.44e-16  1.25e+08  3.52e+04  3.52e+04  3.60e+01  3.82e+02  7.01e+04  6.96e+04  6.18e-03  4.10e+38  4.10e+38  4.10e+38  5.77e+06  2.09e+05  3.91e+06  8.00e-01  0.00e+00  0.00e+00 
1.887e+15  139      0        0  3.46e+09  0.00e+00  0.00e+00  2.85e+45  2.29e-16  1.17e+08  3.53e+04  3.52e+04  1.29e+02  3.10e+02  7.03e+04  6.98e+04  5.75e-03  3.98e+38  3.98e+38  3.96e+38  5.77e+06  2.09e+05  3.91e+06  6.07e-01  0.00e+00  0.00e+00 
1.949e+15  140      0        0  3.34e+09  0.00e+00  0.00e+00  3.14e+45  2.17e-16  1.11e+08  3.53e+04  3.53e+04  6.47e+00  3.56e+01  7.05e+04  7.00e+04  5.34e-03  3.92e+38  3.92e+38  3.92e+38  5.77e+06  2.08e+05  3.92e+06  3.51e-01  0.00e+00  0.00e+00 
2.012e+15  141      0        0  3.24e+09  0.00e+00  0.00e+00  3.45e+45  2.08e-16  1.06e+08  3.53e+04  3.53e+04  2.31e+00  1.39e+01  7.07e+04  7.02e+04  4.96e-03  3.92e+38  3.92e+38  3.92e+38  5.77e+06  2.04e+05  3.93e+06  3.51e-01  0.00e+00  0.00e+00 
2.077e+15  142      0        0  3.11e+09  0.00e+00  0.00e+00  3.80e+45  2.04e-16  1.04e+08  3.52e+04  3.52e+04  1.08e+01  1.73e+01  7.09e+04  7.04e+04  4.60e-03  4.06e+38  4.06e+38  4.05e+38  5.76e+06  1.96e+05  3.94e+06  3.51e-01  0.00e+00  0.00e+00 
2.145e+15  143      0        0  2.97e+09  0.00e+00  0.00e+00  4.18e+45  1.98e-16  1.01e+08  3.53e+04  3.52e+04  2.31e+00 -1.41e+01  7.12e+04  7.07e+04  4.26e-03  4.15e+38  4.15e+38  4.14e+38  5.76e+06  1.90e+05  3.95e+06  4.06e-01  0.00e+00  0.00e+00 
2.214e+15  144      0        0  2.80e+09  0.00e+00  0.00e+00  4.59e+45  1.93e-16  9.88e+07  3.53e+04  3.53e+04  2.91e+01  8.21e-01  7.16e+04  7.11e+04  3.94e-03  4.26e+38  4.26e+38  4.25e+38  5.75e+06  1.84e+05  3.96e+06  4.74e-01  0.00e+00  0.00e+00 
2.286e+15  145      0        0  2.58e+09  0.00e+00  0.00e+00  5.05e+45  1.88e-16  9.62e+07  3.54e+04  3.53e+04  3.77e+01 -1.48e+01  7.21e+04  7.15e+04  3.63e-03  4.39e+38  4.39e+38  4.38e+38  5.73e+06  1.79e+05  3.97e+06  6.37e-01  0.00e+00  0.00e+00 
2.361e+15  146      0        0  2.34e+09  0.00e+00  0.00e+00  5.56e+45  1.79e-16  9.17e+07  3.55e+04  3.54e+04  6.75e+01  1.03e+01  7.26e+04  7.20e+04  3.34e-03  4.40e+38  4.40e+38  4.38e+38  5.71e+06  1.78e+05  3.98e+06  4.74e-01  0.00e+00  0.00e+00 
2.437e+15  147      0        0  2.08e+09  0.00e+00  0.00e+00  6.11e+45  1.71e-16  8.73e+07  3.56e+04  3.55e+04  8.27e+01  1.10e+01  7.31e+04  7.25e+04  3.05e-03  4.41e+38  4.41e+38  4.38e+38  5.69e+06  1.76e+05  3.98e+06  4.74e-01  0.00e+00  0.00e+00 
2.516e+15  148      0        0  1.84e+09  0.00e+00  0.00e+00  6.73e+45  1.60e-16  8.19e+07  3.56e+04  3.56e+04  9.96e+01  2.56e+01  7.36e+04  7.30e+04  2.79e-03  4.32e+38  4.32e+38  4.29e+38  5.66e+06  1.76e+05  3.97e+06  4.74e-01  0.00e+00  0.00e+00 
2.598e+15  149      0        0  1.64e+09  0.00e+00  0.00e+00  7.40e+45  1.49e-16  7.62e+07  3.58e+04  3.57e+04  9.52e+01  3.47e+01  7.41e+04  7.35e+04  2.56e-03  4.18e+38  4.18e+38  4.15e+38  5.63e+06  1.78e+05  3.96e+06  4.74e-01  0.00e+00  0.00e+00 
2.682e+15  150      0        0  1.46e+09  0.00e+00  0.00e+00  8.14e+45  1.39e-16  7.09e+07  3.59e+04  3.59e+04  9.10e+01  4.44e+01  7.45e+04  7.39e+04  2.34e-03  4.04e+38  4.04e+38  4.02e+38  5.60e+06  1.79e+05  3.95e+06  4.74e-01  0.00e+00  0.00e+00 
2.769e+15  151      0        0  1.26e+09  0.00e+00  0.00e+00  8.96e+45  1.25e-16  6.37e+07  3.63e+04  3.62e+04  5.67e+01 -6.60e+00  7.50e+04  7.45e+04  2.13e-03  3.73e+38  3.73e+38  3.71e+38  5.55e+06  1.86e+05  3.93e+06  6.07e-01  0.00e+00  0.00e+00 
2.859e+15  152      0        0  1.04e+09  0.00e+00  0.00e+00  9.86e+45  1.11e-16  5.68e+07  3.66e+04  3.65e+04  6.15e+01  1.00e+01  7.56e+04  7.51e+04  1.93e-03  3.39e+38  3.39e+38  3.36e+38  5.50e+06  1.93e+05  3.91e+06  3.86e-01  0.00e+00  0.00e+00 
