        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
3.368e+13   13      0        0  1.45e+10  0.00e+00  0.00e+00  1.85e+40  5.05e-14  2.59e+10  1.30e+05  1.30e+05  7.08e-01  4.59e+00  1.26e+05  1.26e+05  4.91e+00  7.89e+39  7.89e+39  7.89e+39  1.02e+07  7.30e+06  9.54e+06  3.51e-01  0.00e+00  0.00e+00 
3.478e+13   14      0        0  1.48e+10  0.00e+00  0.00e+00  2.04e+40  5.17e-14  2.65e+10  1.26e+05  1.26e+05  1.16e+01  2.17e+01  1.24e+05  1.24e+05  4.80e+00  7.89e+39  7.89e+39  7.89e+39  1.02e+07  6.53e+06  9.51e+06  6.78e-01  0.00e+00  0.00e+00 
3.591e+13   15      0        0  1.51e+10  0.00e+00  0.00e+00  2.26e+40  5.31e-14  2.72e+10  1.23e+05  1.23e+05  3.44e+00  4.03e+01  1.22e+05  1.21e+05  4.69e+00  7.91e+39  7.91e+39  7.91e+39  1.02e+07  5.83e+06  9.48e+06  4.74e-01  0.00e+00  0.00e+00 
3.707e+13   16      0        0  1.53e+10  0.00e+00  0.00e+00  2.51e+40  5.44e-14  2.79e+10  1.19e+05  1.19e+05  2.30e+01  2.38e+01  1.19e+05  1.19e+05  4.59e+00  7.94e+39  7.94e+39  7.94e+39  1.02e+07  5.22e+06  9.45e+06  8.00e-01  0.00e+00  0.00e+00 
3.828e+13   17      0        0  1.56e+10  0.00e+00  0.00e+00  2.78e+40  5.59e-14  2.86e+10  1.16e+05  1.16e+05  2.55e+01 -1.23e+01  1.17e+05  1.17e+05  4.50e+00  8.00e+39  8.00e+39  8.00e+39  1.02e+07  4.66e+06  9.41e+06  6.16e-01  0.00e+00  0.00e+00 
3.952e+13   18      0        0  1.59e+10  0.00e+00  0.00e+00  3.08e+40  5.75e-14  2.94e+10  1.13e+05  1.13e+05  6.10e+01 -2.14e+01  1.15e+05  1.15e+05  4.40e+00  8.10e+39  8.10e+39  8.10e+39  1.02e+07  4.17e+06  9.38e+06  8.00e-01  0.00e+00  0.00e+00 
4.080e+13   19      0        0  1.61e+10  0.00e+00  0.00e+00  3.40e+40  5.92e-14  3.03e+10  1.10e+05  1.10e+05  6.30e+01 -2.71e+01  1.13e+05  1.13e+05  4.29e+00  8.24e+39  8.24e+39  8.24e+39  1.02e+07  3.72e+06  9.35e+06  6.16e-01  0.00e+00  0.00e+00 
4.213e+13   20      0        0  1.63e+10  0.00e+00  0.00e+00  3.77e+40  6.09e-14  3.12e+10  1.08e+05  1.08e+05  6.76e+01 -4.37e+01  1.11e+05  1.11e+05  4.19e+00  8.37e+39  8.37e+39  8.37e+39  1.02e+07  3.34e+06  9.32e+06  7.88e-01  0.00e+00  0.00e+00 
4.350e+13   21      0        0  1.65e+10  0.00e+00  0.00e+00  4.17e+40  6.25e-14  3.20e+10  1.05e+05  1.05e+05  2.37e+01 -4.18e+01  1.10e+05  1.09e+05  4.10e+00  8.50e+39  8.50e+39  8.49e+39  1.02e+07  3.00e+06  9.28e+06  3.51e-01  0.00e+00  0.00e+00 
4.491e+13   22      0        0  1.68e+10  0.00e+00  0.00e+00  4.61e+40  6.40e-14  3.28e+10  1.02e+05  1.02e+05  1.80e+01 -1.78e+01  1.08e+05  1.08e+05  4.01e+00  8.64e+39  8.64e+39  8.64e+39  1.02e+07  2.70e+06  9.24e+06  3.51e-01  0.00e+00  0.00e+00 
4.637e+13   23      0        0  1.70e+10  0.00e+00  0.00e+00  5.11e+40  6.56e-14  3.36e+10  1.00e+05  1.00e+05  8.84e+01 -3.62e+01  1.06e+05  1.06e+05  3.91e+00  8.80e+39  8.80e+39  8.80e+39  1.02e+07  2.43e+06  9.21e+06  8.00e-01  0.00e+00  0.00e+00 
4.787e+13   24      0        0  1.71e+10  0.00e+00  0.00e+00  5.65e+40  6.71e-14  3.43e+10  9.78e+04  9.78e+04  1.66e+01 -1.01e+01  1.04e+05  1.04e+05  3.82e+00  8.96e+39  8.96e+39  8.95e+39  1.02e+07  2.20e+06  9.17e+06  3.51e-01  0.00e+00  0.00e+00 
4.942e+13   25      0        0  1.73e+10  0.00e+00  0.00e+00  6.25e+40  6.84e-14  3.50e+10  9.57e+04  9.57e+04  1.80e+01 -1.71e+00  1.03e+05  1.03e+05  3.73e+00  9.12e+39  9.12e+39  9.11e+39  1.02e+07  1.99e+06  9.13e+06  5.02e-01  0.00e+00  0.00e+00 
5.103e+13   26      0        0  1.75e+10  0.00e+00  0.00e+00  6.90e+40  6.97e-14  3.57e+10  9.37e+04  9.37e+04  2.71e+01 -1.89e+00  1.02e+05  1.02e+05  3.63e+00  9.28e+39  9.28e+39  9.27e+39  1.02e+07  1.81e+06  9.09e+06  2.46e-01  0.00e+00  0.00e+00 
5.269e+13   27      0        0  1.76e+10  0.00e+00  0.00e+00  7.63e+40  7.09e-14  3.63e+10  9.19e+04  9.18e+04  4.55e+01 -7.86e+00  1.00e+05  1.00e+05  3.53e+00  9.45e+39  9.45e+39  9.44e+39  1.02e+07  1.65e+06  9.05e+06  3.86e-01  0.00e+00  0.00e+00 
5.440e+13   28      0        0  1.78e+10  0.00e+00  0.00e+00  8.43e+40  7.20e-14  3.69e+10  9.02e+04  9.00e+04  3.09e+01  2.10e+01  9.89e+04  9.88e+04  3.44e+00  9.64e+39  9.64e+39  9.63e+39  1.03e+07  1.50e+06  9.01e+06  6.07e-01  0.00e+00  0.00e+00 
5.616e+13   29      0        0  1.79e+10  0.00e+00  0.00e+00  9.31e+40  7.29e-14  3.73e+10  8.86e+04  8.85e+04  2.74e+01  1.40e+01  9.76e+04  9.76e+04  3.34e+00  9.81e+39  9.81e+39  9.79e+39  1.03e+07  1.38e+06  8.98e+06  3.86e-01  0.00e+00  0.00e+00 
5.799e+13   30      0        0  1.80e+10  0.00e+00  0.00e+00  1.03e+41  7.36e-14  3.77e+10  8.69e+04  8.69e+04  2.02e+01  1.45e+01  9.65e+04  9.65e+04  3.25e+00  9.95e+39  9.95e+39  9.94e+39  1.03e+07  1.27e+06  8.94e+06  3.86e-01  0.00e+00  0.00e+00 
5.987e+13   31      0        0  1.81e+10  0.00e+00  0.00e+00  1.14e+41  7.42e-14  3.80e+10  8.54e+04  8.53e+04  4.95e+01  8.97e-01  9.53e+04  9.53e+04  3.15e+00  1.01e+40  1.01e+40  1.01e+40  1.03e+07  1.17e+06  8.90e+06  3.86e-01  0.00e+00  0.00e+00 
6.181e+13   32      0        0  1.82e+10  0.00e+00  0.00e+00  1.25e+41  7.46e-14  3.82e+10  8.41e+04  8.40e+04  5.07e+01  5.89e+00  9.42e+04  9.42e+04  3.06e+00  1.03e+40  1.03e+40  1.02e+40  1.03e+07  1.08e+06  8.85e+06  5.22e-01  0.00e+00  0.00e+00 
6.382e+13   33      0        0  1.83e+10  0.00e+00  0.00e+00  1.38e+41  7.49e-14  3.84e+10  8.27e+04  8.27e+04  1.63e+01  3.75e+01  9.32e+04  9.32e+04  2.96e+00  1.04e+40  1.04e+40  1.04e+40  1.03e+07  9.97e+05  8.81e+06  3.86e-01  0.00e+00  0.00e+00 
6.589e+13   34      0        0  1.84e+10  0.00e+00  0.00e+00  1.53e+41  7.50e-14  3.84e+10  8.14e+04  8.14e+04  5.31e+01 -3.43e+00  9.22e+04  9.23e+04  2.87e+00  1.05e+40  1.05e+40  1.05e+40  1.03e+07  9.26e+05  8.77e+06  2.46e-01  0.00e+00  0.00e+00 
6.803e+13   35      0        0  1.84e+10  0.00e+00  0.00e+00  1.68e+41  7.50e-14  3.84e+10  8.03e+04  8.02e+04 -3.90e+00  4.18e+01  9.13e+04  9.13e+04  2.77e+00  1.07e+40  1.07e+40  1.07e+40  1.03e+07  8.63e+05  8.74e+06  2.46e-01  0.00e+00  0.00e+00 
7.024e+13   36      0        0  1.85e+10  0.00e+00  0.00e+00  1.86e+41  7.48e-14  3.83e+10  7.92e+04  7.92e+04  1.70e+01 -1.77e+00  9.05e+04  9.05e+04  2.68e+00  1.08e+40  1.08e+40  1.08e+40  1.03e+07  8.05e+05  8.70e+06  2.46e-01  0.00e+00  0.00e+00 
7.252e+13   37      0        0  1.85e+10  0.00e+00  0.00e+00  2.05e+41  7.45e-14  3.81e+10  7.82e+04  7.82e+04  1.49e+01 -2.06e+01  8.97e+04  8.97e+04  2.59e+00  1.09e+40  1.09e+40  1.09e+40  1.03e+07  7.53e+05  8.66e+06  2.46e-01  0.00e+00  0.00e+00 
7.488e+13   38      0        0  1.86e+10  0.00e+00  0.00e+00  2.25e+41  7.41e-14  3.80e+10  7.72e+04  7.72e+04  2.48e+00 -1.29e+01  8.90e+04  8.89e+04  2.49e+00  1.11e+40  1.11e+40  1.11e+40  1.03e+07  7.06e+05  8.62e+06  1.56e-01  0.00e+00  0.00e+00 
7.731e+13   39      0        0  1.86e+10  0.00e+00  0.00e+00  2.48e+41  7.37e-14  3.77e+10  7.63e+04  7.63e+04  5.88e+01 -4.55e+01  8.83e+04  8.83e+04  2.39e+00  1.12e+40  1.12e+40  1.12e+40  1.03e+07  6.63e+05  8.58e+06  3.86e-01  0.00e+00  0.00e+00 
7.982e+13   40      0        0  1.86e+10  0.00e+00  0.00e+00  2.73e+41  7.31e-14  3.75e+10  7.57e+04  7.56e+04  2.19e+01 -7.65e+01  8.76e+04  8.76e+04  2.30e+00  1.14e+40  1.14e+40  1.14e+40  1.03e+07  6.24e+05  8.55e+06  3.86e-01  0.00e+00  0.00e+00 
8.241e+13   41      0        0  1.86e+10  0.00e+00  0.00e+00  3.01e+41  7.25e-14  3.71e+10  7.49e+04  7.49e+04  1.29e+01 -3.50e+01  8.71e+04  8.71e+04  2.21e+00  1.16e+40  1.16e+40  1.15e+40  1.03e+07  5.88e+05  8.51e+06  2.46e-01  0.00e+00  0.00e+00 
8.508e+13   42      0        0  1.86e+10  0.00e+00  0.00e+00  3.31e+41  7.18e-14  3.68e+10  7.44e+04  7.43e+04  1.20e+01 -5.56e+01  8.65e+04  8.65e+04  2.12e+00  1.18e+40  1.18e+40  1.17e+40  1.04e+07  5.56e+05  8.48e+06  3.02e-01  0.00e+00  0.00e+00 
8.785e+13   43      0        0  1.86e+10  0.00e+00  0.00e+00  3.64e+41  7.11e-14  3.64e+10  7.37e+04  7.37e+04  2.27e+01 -5.11e+01  8.61e+04  8.61e+04  2.03e+00  1.19e+40  1.19e+40  1.19e+40  1.04e+07  5.27e+05  8.45e+06  3.86e-01  0.00e+00  0.00e+00 
9.070e+13   44      0        0  1.85e+10  0.00e+00  0.00e+00  4.00e+41  7.03e-14  3.60e+10  7.32e+04  7.32e+04  2.50e+01 -3.48e+01  8.57e+04  8.56e+04  1.94e+00  1.21e+40  1.21e+40  1.21e+40  1.04e+07  4.99e+05  8.42e+06  2.46e-01  0.00e+00  0.00e+00 
9.364e+13   45      0        0  1.85e+10  0.00e+00  0.00e+00  4.39e+41  6.95e-14  3.56e+10  7.27e+04  7.27e+04  4.74e+01 -5.01e+01  8.53e+04  8.53e+04  1.86e+00  1.23e+40  1.23e+40  1.23e+40  1.04e+07  4.75e+05  8.40e+06  3.86e-01  0.00e+00  0.00e+00 
9.668e+13   46      0        0  1.84e+10  0.00e+00  0.00e+00  4.83e+41  6.86e-14  3.51e+10  7.23e+04  7.23e+04  3.97e+01  1.31e+02  8.50e+04  8.50e+04  1.77e+00  1.26e+40  1.26e+40  1.26e+40  1.04e+07  4.51e+05  8.37e+06  7.45e-01  0.00e+00  0.00e+00 
9.982e+13   47      0        0  1.84e+10  0.00e+00  0.00e+00  5.30e+41  6.78e-14  3.47e+10  7.20e+04  7.19e+04 -2.80e+00  8.70e+01  8.47e+04  8.47e+04  1.69e+00  1.29e+40  1.29e+40  1.28e+40  1.04e+07  4.29e+05  8.35e+06  3.02e-01  0.00e+00  0.00e+00 
1.031e+14   48      0        0  1.83e+10  0.00e+00  0.00e+00  5.82e+41  6.70e-14  3.43e+10  7.16e+04  7.16e+04  2.22e+01 -1.50e+01  8.45e+04  8.45e+04  1.61e+00  1.31e+40  1.31e+40  1.31e+40  1.05e+07  4.10e+05  8.33e+06  3.19e-01  0.00e+00  0.00e+00 
1.064e+14   49      0        0  1.82e+10  0.00e+00  0.00e+00  6.38e+41  6.62e-14  3.39e+10  7.14e+04  7.14e+04 -1.28e+01 -2.68e+01  8.44e+04  8.44e+04  1.54e+00  1.35e+40  1.35e+40  1.35e+40  1.05e+07  3.91e+05  8.31e+06  6.07e-01  0.00e+00  0.00e+00 
1.099e+14   50      0        0  1.81e+10  0.00e+00  0.00e+00  7.00e+41  6.55e-14  3.35e+10  7.12e+04  7.12e+04  2.67e+01 -3.60e+01  8.42e+04  8.42e+04  1.46e+00  1.39e+40  1.39e+40  1.38e+40  1.05e+07  3.74e+05  8.29e+06  3.02e-01  0.00e+00  0.00e+00 
1.134e+14   51      0        0  1.80e+10  0.00e+00  0.00e+00  7.68e+41  6.48e-14  3.32e+10  7.11e+04  7.11e+04  8.37e+01 -8.60e+01  8.41e+04  8.41e+04  1.39e+00  1.43e+40  1.43e+40  1.42e+40  1.05e+07  3.57e+05  8.28e+06  5.60e-01  0.00e+00  0.00e+00 
1.171e+14   52      0        0  1.79e+10  0.00e+00  0.00e+00  8.42e+41  6.41e-14  3.28e+10  7.10e+04  7.10e+04 -4.02e+01  3.56e+01  8.41e+04  8.40e+04  1.33e+00  1.47e+40  1.47e+40  1.47e+40  1.06e+07  3.42e+05  8.27e+06  8.00e-01  0.00e+00  0.00e+00 
1.209e+14   53      0        0  1.78e+10  0.00e+00  0.00e+00  9.23e+41  6.35e-14  3.25e+10  7.10e+04  7.10e+04 -2.64e+00 -9.59e+00  8.41e+04  8.40e+04  1.26e+00  1.52e+40  1.52e+40  1.52e+40  1.06e+07  3.27e+05  8.26e+06  4.74e-01  0.00e+00  0.00e+00 
1.248e+14   54      0        0  1.76e+10  0.00e+00  0.00e+00  1.01e+42  6.30e-14  3.22e+10  7.11e+04  7.11e+04  5.46e+01  2.44e+01  8.41e+04  8.41e+04  1.20e+00  1.58e+40  1.58e+40  1.58e+40  1.06e+07  3.13e+05  8.26e+06  4.74e-01  0.00e+00  0.00e+00 
1.289e+14   55      0        0  1.75e+10  0.00e+00  0.00e+00  1.11e+42  6.23e-14  3.19e+10  7.12e+04  7.11e+04 -1.28e+02  1.27e+02  8.41e+04  8.41e+04  1.14e+00  1.64e+40  1.64e+40  1.64e+40  1.07e+07  3.00e+05  8.25e+06  8.00e-01  0.00e+00  0.00e+00 
1.331e+14   56      0        0  1.73e+10  0.00e+00  0.00e+00  1.21e+42  6.16e-14  3.15e+10  7.12e+04  7.12e+04 -3.96e+00  7.85e+01  8.41e+04  8.41e+04  1.08e+00  1.70e+40  1.70e+40  1.69e+40  1.07e+07  2.88e+05  8.25e+06  2.03e-01  0.00e+00  0.00e+00 
1.374e+14   57      0        0  1.71e+10  0.00e+00  0.00e+00  1.33e+42  6.08e-14  3.11e+10  7.13e+04  7.13e+04  3.74e+01  2.00e+01  8.42e+04  8.42e+04  1.02e+00  1.75e+40  1.75e+40  1.75e+40  1.08e+07  2.77e+05  8.25e+06  3.65e-01  0.00e+00  0.00e+00 
1.419e+14   58      0        0  1.70e+10  0.00e+00  0.00e+00  1.46e+42  5.99e-14  3.07e+10  7.14e+04  7.14e+04 -3.23e+01  1.45e+02  8.43e+04  8.42e+04  9.72e-01  1.81e+40  1.81e+40  1.81e+40  1.08e+07  2.68e+05  8.25e+06  4.31e-01  0.00e+00  0.00e+00 
1.465e+14   59      0        0  1.68e+10  0.00e+00  0.00e+00  1.59e+42  5.89e-14  3.02e+10  7.16e+04  7.16e+04 -7.36e-01  1.06e+02  8.43e+04  8.43e+04  9.24e-01  1.86e+40  1.86e+40  1.87e+40  1.08e+07  2.59e+05  8.25e+06  3.02e-01  0.00e+00  0.00e+00 
1.512e+14   60      0        0  1.66e+10  0.00e+00  0.00e+00  1.75e+42  5.78e-14  2.96e+10  7.17e+04  7.17e+04  9.01e+00  6.83e+01  8.44e+04  8.44e+04  8.79e-01  1.92e+40  1.92e+40  1.92e+40  1.09e+07  2.51e+05  8.25e+06  8.00e-01  0.00e+00  0.00e+00 
1.561e+14   61      0        0  1.64e+10  0.00e+00  0.00e+00  1.91e+42  5.67e-14  2.90e+10  7.18e+04  7.18e+04  5.25e+01  2.84e+01  8.45e+04  8.45e+04  8.33e-01  1.97e+40  1.97e+40  1.97e+40  1.09e+07  2.43e+05  8.25e+06  3.02e-01  0.00e+00  0.00e+00 
1.612e+14   62      0        0  1.62e+10  0.00e+00  0.00e+00  2.09e+42  5.54e-14  2.84e+10  7.20e+04  7.20e+04  4.06e+01  2.93e+01  8.45e+04  8.46e+04  7.91e-01  2.02e+40  2.02e+40  2.02e+40  1.10e+07  2.36e+05  8.25e+06  3.02e-01  0.00e+00  0.00e+00 
1.664e+14   63      0        0  1.60e+10  0.00e+00  0.00e+00  2.29e+42  5.41e-14  2.77e+10  7.21e+04  7.22e+04  1.42e+01  2.42e+01  8.47e+04  8.47e+04  7.49e-01  2.07e+40  2.07e+40  2.07e+40  1.10e+07  2.30e+05  8.26e+06  7.45e-01  0.00e+00  0.00e+00 
1.718e+14   64      0        0  1.58e+10  0.00e+00  0.00e+00  2.51e+42  5.27e-14  2.70e+10  7.24e+04  7.24e+04 -5.14e+01  1.10e+02  8.47e+04  8.47e+04  7.11e-01  2.12e+40  2.12e+40  2.12e+40  1.11e+07  2.25e+05  8.26e+06  3.02e-01  0.00e+00  0.00e+00 
1.774e+14   65      0        0  1.56e+10  0.00e+00  0.00e+00  2.75e+42  5.13e-14  2.63e+10  7.25e+04  7.25e+04 -2.56e+01 -6.01e+00  8.48e+04  8.47e+04  6.74e-01  2.15e+40  2.15e+40  2.15e+40  1.11e+07  2.19e+05  8.26e+06  2.46e-01  0.00e+00  0.00e+00 
1.832e+14   66      0        0  1.54e+10  0.00e+00  0.00e+00  3.01e+42  4.99e-14  2.55e+10  7.26e+04  7.25e+04 -5.61e+01 -3.95e+01  8.49e+04  8.48e+04  6.39e-01  2.19e+40  2.19e+40  2.19e+40  1.12e+07  2.14e+05  8.26e+06  6.78e-01  0.00e+00  0.00e+00 
1.891e+14   67      0        0  1.52e+10  0.00e+00  0.00e+00  3.30e+42  4.84e-14  2.48e+10  7.27e+04  7.27e+04 -5.54e+01  6.44e+00  8.49e+04  8.49e+04  6.07e-01  2.23e+40  2.23e+40  2.22e+40  1.12e+07  2.09e+05  8.26e+06  2.46e-01  0.00e+00  0.00e+00 
1.953e+14   68      0        0  1.50e+10  0.00e+00  0.00e+00  3.61e+42  4.69e-14  2.40e+10  7.27e+04  7.27e+04 -5.72e+01 -3.26e+00  8.49e+04  8.49e+04  5.76e-01  2.25e+40  2.25e+40  2.25e+40  1.13e+07  2.05e+05  8.26e+06  3.86e-01  0.00e+00  0.00e+00 
2.016e+14   69      0        0  1.48e+10  0.00e+00  0.00e+00  3.96e+42  4.54e-14  2.33e+10  7.28e+04  7.28e+04  6.40e+01 -1.98e+02  8.50e+04  8.49e+04  5.46e-01  2.27e+40  2.27e+40  2.28e+40  1.13e+07  2.00e+05  8.26e+06  5.60e-01  0.00e+00  0.00e+00 
2.082e+14   70      0        0  1.46e+10  0.00e+00  0.00e+00  4.34e+42  4.40e-14  2.25e+10  7.29e+04  7.28e+04 -1.06e+01 -3.21e+01  8.49e+04  8.49e+04  5.19e-01  2.30e+40  2.30e+40  2.30e+40  1.14e+07  1.96e+05  8.25e+06  3.65e-01  0.00e+00  0.00e+00 
2.149e+14   71      0        0  1.44e+10  0.00e+00  0.00e+00  4.76e+42  4.25e-14  2.18e+10  7.29e+04  7.29e+04  9.75e+00 -2.09e+01  8.49e+04  8.49e+04  4.92e-01  2.31e+40  2.31e+40  2.31e+40  1.14e+07  1.92e+05  8.24e+06  2.46e-01  0.00e+00  0.00e+00 
2.219e+14   72      0        0  1.42e+10  0.00e+00  0.00e+00  5.22e+42  4.10e-14  2.10e+10  7.28e+04  7.28e+04 -8.93e+01  9.77e+01  8.49e+04  8.48e+04  4.67e-01  2.32e+40  2.32e+40  2.32e+40  1.14e+07  1.88e+05  8.24e+06  3.92e-01  0.00e+00  0.00e+00 
2.291e+14   73      0        0  1.40e+10  0.00e+00  0.00e+00  5.72e+42  3.95e-14  2.02e+10  7.28e+04  7.28e+04  2.86e+00  1.81e+00  8.48e+04  8.47e+04  4.43e-01  2.33e+40  2.33e+40  2.33e+40  1.15e+07  1.84e+05  8.23e+06  2.03e-01  0.00e+00  0.00e+00 
2.365e+14   74      0        0  1.38e+10  0.00e+00  0.00e+00  6.27e+42  3.80e-14  1.95e+10  7.28e+04  7.28e+04  4.15e+01 -5.24e+01  8.47e+04  8.47e+04  4.20e-01  2.33e+40  2.33e+40  2.33e+40  1.15e+07  1.80e+05  8.22e+06  4.74e-01  0.00e+00  0.00e+00 
2.442e+14   75      0        0  1.36e+10  0.00e+00  0.00e+00  6.88e+42  3.66e-14  1.87e+10  7.28e+04  7.28e+04 -1.61e+01 -1.53e+01  8.46e+04  8.46e+04  4.00e-01  2.33e+40  2.33e+40  2.33e+40  1.16e+07  1.77e+05  8.21e+06  5.22e-01  0.00e+00  0.00e+00 
2.521e+14   76      0        0  1.34e+10  0.00e+00  0.00e+00  7.55e+42  3.51e-14  1.80e+10  7.27e+04  7.26e+04 -1.86e+01 -3.12e+01  8.45e+04  8.44e+04  3.79e-01  2.32e+40  2.32e+40  2.32e+40  1.16e+07  1.74e+05  8.19e+06  7.45e-01  0.00e+00  0.00e+00 
2.603e+14   77      0        0  1.33e+10  0.00e+00  0.00e+00  8.28e+42  3.37e-14  1.73e+10  7.25e+04  7.25e+04 -2.01e+01 -1.83e+01  8.44e+04  8.43e+04  3.60e-01  2.31e+40  2.31e+40  2.31e+40  1.16e+07  1.70e+05  8.18e+06  2.23e-01  0.00e+00  0.00e+00 
2.688e+14   78      0        0  1.31e+10  0.00e+00  0.00e+00  9.09e+42  3.23e-14  1.66e+10  7.25e+04  7.24e+04  1.77e+00 -1.57e+01  8.42e+04  8.41e+04  3.42e-01  2.29e+40  2.29e+40  2.29e+40  1.17e+07  1.67e+05  8.16e+06  3.19e-01  0.00e+00  0.00e+00 
2.775e+14   79      0        0  1.30e+10  0.00e+00  0.00e+00  9.97e+42  3.10e-14  1.59e+10  7.23e+04  7.22e+04 -8.59e+01  6.04e+01  8.40e+04  8.40e+04  3.25e-01  2.28e+40  2.28e+40  2.28e+40  1.17e+07  1.64e+05  8.15e+06  4.31e-01  0.00e+00  0.00e+00 
2.865e+14   80      0        0  1.28e+10  0.00e+00  0.00e+00  1.09e+43  2.98e-14  1.52e+10  7.21e+04  7.21e+04  5.50e+01 -6.58e+01  8.38e+04  8.38e+04  3.09e-01  2.26e+40  2.26e+40  2.26e+40  1.18e+07  1.61e+05  8.13e+06  3.19e-01  0.00e+00  0.00e+00 
