        r    i inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
2.223e+13    0     -1        0  4.63e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.296e+13    1      0        0  4.41e+08  0.00e+00  0.00e+00 -5.94e-06 -1.47e-14 -2.51e-05  0.00e+00  1.92e-05  0.00e+00 -2.51e-05 -1.47e-14 -5.94e-06  6.23e-06  3.09e-05  1.00e+00  2.95e+05 
2.370e+13    2      0        0  4.18e+08  0.00e+00  0.00e+00 -6.13e-06 -1.20e-14 -2.38e-05  0.00e+00  1.76e-05  0.00e+00 -2.38e-05 -1.20e-14 -6.13e-06  4.52e-06  2.96e-05  1.00e+00  2.95e+05 
2.447e+13    3      0        0  3.95e+08  0.00e+00  0.00e+00 -6.22e-06 -9.87e-15 -2.24e-05  0.00e+00  1.62e-05  0.00e+00 -2.24e-05 -9.87e-15 -6.22e-06  2.93e-06  2.83e-05  1.00e+00  2.95e+05 
2.527e+13    4      0        0  3.73e+08  0.00e+00  0.00e+00 -6.20e-06 -7.99e-15 -2.10e-05  0.00e+00  1.48e-05  0.00e+00 -2.10e-05 -7.99e-15 -6.20e-06  1.83e-06  2.68e-05  1.00e+00  2.95e+05 
2.609e+13    5      0        0  3.51e+08  0.00e+00  0.00e+00 -5.51e-06 -6.52e-15 -1.90e-05  0.00e+00  1.35e-05  0.00e+00 -1.90e-05 -6.52e-15 -5.51e-06  3.17e-06  2.37e-05  1.00e+00  2.95e+05 
2.693e+13    6      0        0  3.32e+08  0.00e+00  0.00e+00 -4.24e-06 -5.40e-15 -1.66e-05  0.00e+00  1.23e-05  0.00e+00 -1.66e-05 -5.40e-15 -4.24e-06  4.63e-06  2.01e-05  1.00e+00  2.95e+05 
2.781e+13    7      0        0  3.16e+08  0.00e+00  0.00e+00 -3.12e-06 -4.47e-15 -1.45e-05  0.00e+00  1.13e-05  0.00e+00 -1.45e-05 -4.47e-15 -3.12e-06  5.68e-06  1.70e-05  1.00e+00  2.95e+05 
2.871e+13    8      0        0  3.01e+08  0.00e+00  0.00e+00 -2.37e-06 -3.75e-15 -1.29e-05  0.00e+00  1.05e-05  0.00e+00 -1.29e-05 -3.75e-15 -2.37e-06  5.86e-06  1.48e-05  1.00e+00  2.95e+05 
2.964e+13    9      0        0  2.88e+08  0.00e+00  0.00e+00 -2.09e-06 -3.22e-15 -1.18e-05  0.00e+00  9.70e-06  0.00e+00 -1.18e-05 -3.22e-15 -2.09e-06  5.20e-06  1.37e-05  1.00e+00  2.95e+05 
3.061e+13   10      0        0  2.75e+08  0.00e+00  0.00e+00 -2.00e-06 -2.72e-15 -1.10e-05  0.00e+00  8.98e-06  0.00e+00 -1.10e-05 -2.72e-15 -2.00e-06  4.77e-06  1.28e-05  1.00e+00  2.95e+05 
3.160e+13   11      0        0  2.62e+08  0.00e+00  0.00e+00 -1.83e-06 -2.20e-15 -1.01e-05  0.00e+00  8.30e-06  0.00e+00 -1.01e-05 -2.20e-15 -1.83e-06  4.56e-06  1.17e-05  1.00e+00  2.95e+05 
